security_id,quarter_end,institutional_shares,num_institutions
MRK,2014-03-31,2100106134.0,1312
MRK,2014-06-30,2045782226.0,1316
MRK,2014-09-30,2045032019.0,1340
MRK,2014-12-31,1821630008.0,1240
MRK,2015-03-31,2031295716.0,1452
MRK,2015-06-30,2044033885.0,1438
MRK,2015-09-30,1348047137.0,1254
MRK,2015-12-31,1573549789.0,1246
MRK,2016-03-31,1591033707.0,1276
MRK,2016-06-30,1415806552.0,1285
MRK,2016-09-30,1931776524.0,1478
MRK,2016-12-31,1799658718.0,1570
MRK,2017-03-31,1962340674.0,1654
MRK,2017-06-30,1947602792.0,1614
MRK,2017-09-30,1971620801.0,1640
MRK,2017-12-31,1941786683.0,1679
MRK,2018-03-31,1932424760.0,1729
MRK,2018-06-30,1912549008.0,1729
MRK,2018-09-30,1902327522.0,1786
MRK,2018-12-31,1901607217.0,1950
MRK,2019-03-31,1913444961.0,2034
MRK,2019-06-30,1603277863.0,2015
MRK,2019-09-30,1859196038.0,2048
MRK,2019-12-31,1718438165.0,2241
MRK,2020-03-31,1841775412.0,2220
MRK,2020-06-30,1826411352.0,2238
MRK,2020-09-30,1300204315.0,2095
MRK,2020-12-31,1336402310.0,2061
MRK,2021-03-31,1309185070.0,2140
MRK,2021-06-30,1236946655.0,2156
MRK,2021-09-30,1135411974.0,2015
MRK,2021-12-31,1753973893.0,2467
MRK,2022-03-31,1249864927.0,2303
MRK,2022-06-30,1241943068.0,2388
MRK,2022-09-30,1669462937.0,2644
MRK,2022-12-31,1842118004.0,2854
MRK,2023-03-31,1903805944.0,2875
MRK,2023-06-30,1815519464.0,2916
MRK,2023-09-30,1799630255.0,2880
MRK,2024-03-31,1883833914.0,3252
MRK,2024-06-30,1921830979.0,3258
MRK,2024-09-30,1879156996.0,3210
MRK,2024-12-31,1952302204.0,3298
MRK,2025-03-31,1890238565.0,3211
MRK,2025-06-30,1889983206.0,3113
MRK,2025-09-30,1875254756.0,3088
MRK,2025-12-31,1522089812.0,3084
MRK,2026-03-31,1616490968.0,3611
MS,2013-06-30,1452470086.0,563
MS,2013-09-30,1500031647.0,637
MS,2013-12-31,1491702699.0,685
MS,2014-03-31,1497846543.0,684
MS,2014-06-30,1521284941.0,684
MS,2014-09-30,1549793247.0,685
MS,2014-12-31,1405399285.0,647
MS,2015-03-31,1557747957.0,751
MS,2015-06-30,1542589492.0,759
MS,2015-09-30,1270029242.0,642
MS,2015-12-31,1103979569.0,625
MS,2016-03-31,1260524793.0,610
MS,2016-06-30,1257501806.0,574
MS,2016-09-30,1509433874.0,692
MS,2016-12-31,1580596496.0,801
MS,2017-03-31,1558636545.0,860
MS,2017-06-30,1541388276.0,842
MS,2017-09-30,1536365415.0,864
MS,2017-12-31,1506767253.0,959
MS,2018-03-31,1498531099.0,971
MS,2018-06-30,1465207931.0,960
MS,2018-09-30,1448081871.0,971
MS,2018-12-31,1423980848.0,970
MS,2019-03-31,1409072479.0,982
MS,2019-06-30,1186953518.0,941
MS,2019-09-30,1346303370.0,958
MS,2019-12-31,1313870430.0,1020
MS,2020-03-31,1362324311.0,969
MS,2020-06-30,1388587261.0,1035
MS,2020-09-30,1022674231.0,926
MS,2020-12-31,1154294238.0,1027
MS,2021-03-31,1155427805.0,1194
MS,2021-06-30,1119741468.0,1233
MS,2021-09-30,996909891.0,1185
MS,2021-12-31,1446589364.0,1498
MS,2022-03-31,1001681033.0,1317
MS,2022-06-30,1005355059.0,1280
MS,2022-09-30,1265240319.0,1438
MS,2022-12-31,1392593128.0,1518
MS,2023-03-31,1403906782.0,1540
MS,2023-06-30,1344262932.0,1528
MS,2023-09-30,1341299770.0,1524
MS,2024-03-31,1340553970.0,1695
MS,2024-06-30,1343905747.0,1712
MS,2024-09-30,1325441999.0,1747
MS,2024-12-31,1353601807.0,1983
MS,2025-03-31,1335000309.0,1978
MS,2025-06-30,1338667306.0,2100
MS,2025-09-30,1323059138.0,2142
MS,2025-12-31,1154310161.0,2142
MS,2026-03-31,1178419876.0,2408
MSFT,2013-06-30,5253345190.0,1567
MSFT,2013-09-30,5466559805.0,1642
MSFT,2013-12-31,5477569284.0,1800
MSFT,2014-03-31,5569241991.0,1848
MSFT,2014-06-30,5568153662.0,1832
MSFT,2014-09-30,5635296008.0,1870
MSFT,2014-12-31,4787972019.0,1756
MSFT,2015-03-31,5682254137.0,1974
MSFT,2015-06-30,5537406031.0,1954
MSFT,2015-09-30,4023475316.0,1740
MSFT,2015-12-31,4302648731.0,1800
MSFT,2016-03-31,4138833395.0,1844
MSFT,2016-06-30,4060979611.0,1806
MSFT,2016-09-30,5285048311.0,2031
MSFT,2016-12-31,5129160065.0,2171
MSFT,2017-03-31,5494329683.0,2251
MSFT,2017-06-30,5560911292.0,2263
MSFT,2017-09-30,5570274018.0,2298
MSFT,2017-12-31,5564884855.0,2477
MSFT,2018-03-31,5506587335.0,2600
MSFT,2018-06-30,5467420775.0,2593
MSFT,2018-09-30,5441858543.0,2651
MSFT,2018-12-31,5523137446.0,2841
MSFT,2019-03-31,5624737643.0,2939
MSFT,2019-06-30,4573720296.0,2891
MSFT,2019-09-30,5420190675.0,2921
MSFT,2019-12-31,4899717752.0,3199
MSFT,2020-03-31,5274201443.0,3325
MSFT,2020-06-30,5253659448.0,3332
MSFT,2020-09-30,3725649554.0,2988
MSFT,2020-12-31,3924167602.0,3031
MSFT,2021-03-31,3849197969.0,3212
MSFT,2021-06-30,3415681026.0,3233
MSFT,2021-09-30,2993007848.0,3097
MSFT,2021-12-31,5050679257.0,3980
MSFT,2022-03-31,3334315245.0,3596
MSFT,2022-06-30,3277282961.0,3581
MSFT,2022-09-30,4704841450.0,4129
MSFT,2022-12-31,5125623518.0,4227
MSFT,2023-03-31,5315107956.0,4357
MSFT,2023-06-30,4956483403.0,4422
MSFT,2023-09-30,4945554882.0,4487
MSFT,2024-03-31,5155410827.0,4900
MSFT,2024-06-30,5259419794.0,4927
MSFT,2024-09-30,5135441833.0,4981
MSFT,2024-12-31,5312944169.0,5445
MSFT,2025-03-31,5158112725.0,5489
MSFT,2025-06-30,5218417717.0,5534
MSFT,2025-09-30,5264454660.0,5558
MSFT,2025-12-31,4318464303.0,5284
MSFT,2026-03-31,4459545894.0,5997
NEE,2013-06-30,273870372.0,698
NEE,2013-09-30,285012175.0,756
NEE,2013-12-31,292077583.0,798
NEE,2014-03-31,304916997.0,829
NEE,2014-06-30,304543852.0,857
NEE,2014-09-30,307940307.0,863
NEE,2014-12-31,259384209.0,782
NEE,2015-03-31,320185106.0,927
NEE,2015-06-30,322687683.0,908
NEE,2015-09-30,248970635.0,827
NEE,2015-12-31,255146036.0,812
NEE,2016-03-31,275015504.0,872
NEE,2016-06-30,261657059.0,853
NEE,2016-09-30,318743650.0,947
NEE,2016-12-31,343076335.0,995
NEE,2017-03-31,354078120.0,1054
NEE,2017-06-30,373484641.0,1048
NEE,2017-09-30,349055199.0,1086
NEE,2017-12-31,348217493.0,1191
NEE,2018-03-31,351859939.0,1263
NEE,2018-06-30,352470122.0,1242
NEE,2018-09-30,354452381.0,1279
NEE,2018-12-31,389815955.0,1356
NEE,2019-03-31,359192636.0,1429
NEE,2019-06-30,289914073.0,1405
NEE,2019-09-30,367376365.0,1463
NEE,2019-12-31,360454591.0,1592
NEE,2020-03-31,369220669.0,1640
NEE,2020-06-30,366427472.0,1670
NEE,2020-09-30,269847871.0,1571
NEE,2020-12-31,1082142234.0,1616
NEE,2021-03-31,1082391477.0,1713
NEE,2021-06-30,979604617.0,1738
NEE,2021-09-30,905020687.0,1638
NEE,2021-12-31,1431400922.0,2037
NEE,2022-03-31,994452076.0,1878
NEE,2022-06-30,1024684933.0,1827
NEE,2022-09-30,1328824606.0,2078
NEE,2022-12-31,1494335542.0,2191
NEE,2023-03-31,1539690135.0,2186
NEE,2023-06-30,1471297408.0,2164
NEE,2023-09-30,1485884857.0,2074
NEE,2024-03-31,1551922832.0,2274
NEE,2024-06-30,1625346751.0,2347
NEE,2024-09-30,1569078851.0,2473
NEE,2024-12-31,1654016431.0,2558
NEE,2025-03-31,1599671633.0,2571
NEE,2025-06-30,1590668035.0,2535
NEE,2025-09-30,1631656253.0,2581
NEE,2025-12-31,1452527583.0,2508
NEE,2026-03-31,1453176766.0,2906
NKE,2013-06-30,570856035.0,765
NKE,2013-09-30,587940047.0,839
NKE,2013-12-31,562968969.0,896
NKE,2014-03-31,559512741.0,895
NKE,2014-06-30,551634598.0,917
NKE,2014-09-30,555327151.0,937
NKE,2014-12-31,449797293.0,891
NKE,2015-03-31,549369575.0,1049
NKE,2015-06-30,536016823.0,1088
NKE,2015-09-30,415618543.0,1016
NKE,2015-12-31,817523095.0,1024
NKE,2016-03-31,767437415.0,1078
NKE,2016-06-30,824747990.0,1035
NKE,2016-09-30,981711695.0,1137
NKE,2016-12-31,962012249.0,1172
NKE,2017-03-31,1031798386.0,1234
NKE,2017-06-30,1015492177.0,1224
NKE,2017-09-30,1003735493.0,1184
NKE,2017-12-31,1048395588.0,1264
NKE,2018-03-31,1030368990.0,1319
NKE,2018-06-30,1014026858.0,1336
NKE,2018-09-30,998992268.0,1397
NKE,2018-12-31,1005803149.0,1458
NKE,2019-03-31,1027183597.0,1542
NKE,2019-06-30,843700979.0,1494
NKE,2019-09-30,1003539752.0,1573
NKE,2019-12-31,918266948.0,1747
NKE,2020-03-31,990879665.0,1697
NKE,2020-06-30,993363119.0,1790
NKE,2020-09-30,727095576.0,1683
NKE,2020-12-31,771821154.0,1721
NKE,2021-03-31,764527754.0,1809
NKE,2021-06-30,711752372.0,1863
NKE,2021-09-30,649827372.0,1741
NKE,2021-12-31,992770914.0,2199
NKE,2022-03-31,697371704.0,1922
NKE,2022-06-30,656690648.0,1836
NKE,2022-09-30,893169737.0,1952
NKE,2022-12-31,952877847.0,2132
NKE,2023-03-31,964909025.0,2227
NKE,2023-06-30,905615004.0,2137
NKE,2023-09-30,929779710.0,2101
NKE,2024-03-31,950918877.0,2210
NKE,2024-06-30,953162675.0,2071
NKE,2024-09-30,914091761.0,2072
NKE,2024-12-31,939009941.0,2050
NKE,2025-03-31,965400785.0,2002
NKE,2025-06-30,951257684.0,1960
NKE,2025-09-30,935095106.0,1950
NKE,2025-12-31,749141116.0,1731
NKE,2026-03-31,806410881.0,1847
NUE,2013-06-30,237224454.0,476
NUE,2013-09-30,242401009.0,527
NUE,2013-12-31,251825989.0,559
NUE,2014-03-31,243012623.0,538
NUE,2014-06-30,243371584.0,565
NUE,2014-09-30,248732885.0,569
NUE,2014-12-31,209154701.0,522
NUE,2015-03-31,248952758.0,570
NUE,2015-06-30,249780077.0,574
NUE,2015-09-30,173751441.0,489
NUE,2015-12-31,151882900.0,474
NUE,2016-03-31,184358971.0,500
NUE,2016-06-30,180368618.0,522
NUE,2016-09-30,237367930.0,572
NUE,2016-12-31,230149875.0,637
NUE,2017-03-31,241843142.0,675
NUE,2017-06-30,236294798.0,665
NUE,2017-09-30,233590187.0,644
NUE,2017-12-31,248433406.0,691
NUE,2018-03-31,243582880.0,732
NUE,2018-06-30,242040366.0,729
NUE,2018-09-30,237382312.0,754
NUE,2018-12-31,232138296.0,728
NUE,2019-03-31,232025020.0,776
NUE,2019-06-30,202414923.0,698
NUE,2019-09-30,235089698.0,687
NUE,2019-12-31,228011474.0,705
NUE,2020-03-31,223994052.0,629
NUE,2020-06-30,223008970.0,619
NUE,2020-09-30,171026931.0,567
NUE,2020-12-31,181987185.0,581
NUE,2021-03-31,179584157.0,681
NUE,2021-06-30,165354639.0,758
NUE,2021-09-30,143349593.0,706
NUE,2021-12-31,201331012.0,925
NUE,2022-03-31,156472574.0,882
NUE,2022-06-30,152896225.0,854
NUE,2022-09-30,181676999.0,953
NUE,2022-12-31,196125670.0,1029
NUE,2023-03-31,196234185.0,1092
NUE,2023-06-30,186375393.0,1071
NUE,2023-09-30,182302423.0,1063
NUE,2024-03-31,182021878.0,1218
NUE,2024-06-30,181867647.0,1159
NUE,2024-09-30,176728845.0,1126
NUE,2024-12-31,178404592.0,1115
NUE,2025-03-31,168002860.0,1116
NUE,2025-06-30,175103501.0,1127
NUE,2025-09-30,174150298.0,1163
NUE,2025-12-31,150076590.0,1120
NUE,2026-03-31,146148436.0,1324
NVDA,2013-06-30,407775233.0,339
NVDA,2013-09-30,426395956.0,367
NVDA,2013-12-31,427926496.0,386
NVDA,2014-03-31,436303362.0,394
NVDA,2014-06-30,426804510.0,408
NVDA,2014-09-30,422625824.0,423
NVDA,2014-12-31,292471229.0,378
NVDA,2015-03-31,449415819.0,462
NVDA,2015-06-30,449969445.0,437
NVDA,2015-09-30,371911616.0,383
NVDA,2015-12-31,356869786.0,411
NVDA,2016-03-31,329516435.0,461
NVDA,2016-06-30,400673482.0,505
NVDA,2016-09-30,435847943.0,636
NVDA,2016-12-31,423702498.0,703
NVDA,2017-03-31,402534853.0,771
NVDA,2017-06-30,385790644.0,807
NVDA,2017-09-30,391402095.0,904
NVDA,2017-12-31,370597685.0,996
NVDA,2018-03-31,362830680.0,1110
NVDA,2018-06-30,394468016.0,1155
NVDA,2018-09-30,407811366.0,1227
NVDA,2018-12-31,414253157.0,1166
NVDA,2019-03-31,402508448.0,1242
NVDA,2019-06-30,326003183.0,1212
NVDA,2019-09-30,393282294.0,1267
NVDA,2019-12-31,392235616.0,1478
NVDA,2020-03-31,417147684.0,1587
NVDA,2020-06-30,415495275.0,1756
NVDA,2020-09-30,299560204.0,1682
NVDA,2020-12-31,320024458.0,1729
NVDA,2021-03-31,302017178.0,1841
NVDA,2021-06-30,319152776.0,2021
NVDA,2021-09-30,950979051.0,1963
NVDA,2021-12-31,1541788475.0,2657
NVDA,2022-03-31,1122247319.0,2429
NVDA,2022-06-30,1112079497.0,2232
NVDA,2022-09-30,1395159688.0,2395
NVDA,2022-12-31,1554183423.0,2571
NVDA,2023-03-31,1560844895.0,2942
NVDA,2023-06-30,1545019831.0,3222
NVDA,2023-09-30,1536875731.0,3341
NVDA,2024-03-31,1558021995.0,4007
NVDA,2024-06-30,15620567421.0,4206
NVDA,2024-09-30,15124478704.0,4298
NVDA,2024-12-31,15753100831.0,4762
NVDA,2025-03-31,15275965303.0,4813
NVDA,2025-06-30,15767585888.0,4961
NVDA,2025-09-30,15722922283.0,5041
NVDA,2025-12-31,12711465421.0,4859
NVDA,2026-03-31,13394930631.0,5604
O,2013-06-30,107941594.0,315
O,2013-09-30,119215608.0,355
O,2013-12-31,125746082.0,380
O,2014-03-31,141161096.0,400
O,2014-06-30,134727000.0,393
O,2014-09-30,135556593.0,407
O,2014-12-31,134376139.0,392
O,2015-03-31,154369256.0,453
O,2015-06-30,155287194.0,463
O,2015-09-30,121225842.0,424
O,2015-12-31,128051339.0,419
O,2016-03-31,147571817.0,462
O,2016-06-30,157693685.0,474
O,2016-09-30,171304091.0,513
O,2016-12-31,170776257.0,532
O,2017-03-31,186039490.0,552
O,2017-06-30,186494677.0,541
O,2017-09-30,194796633.0,540
O,2017-12-31,197462569.0,590
O,2018-03-31,196027609.0,596
O,2018-06-30,195517942.0,604
O,2018-09-30,202542030.0,631
O,2018-12-31,216911750.0,668
O,2019-03-31,218525801.0,716
O,2019-06-30,180163599.0,705
O,2019-09-30,238672776.0,713
O,2019-12-31,243852130.0,791
O,2020-03-31,248993795.0,708
O,2020-06-30,251418399.0,725
O,2020-09-30,175442942.0,650
O,2020-12-31,194097378.0,646
O,2021-03-31,197560530.0,691
O,2021-06-30,190098737.0,741
O,2021-09-30,177136740.0,707
O,2021-12-31,443660038.0,961
O,2022-03-31,309228938.0,866
O,2022-06-30,331226294.0,872
O,2022-09-30,449528639.0,970
O,2022-12-31,527098586.0,988
O,2023-03-31,539047173.0,1016
O,2023-06-30,542157536.0,986
O,2023-09-30,547042366.0,966
O,2024-03-31,663051100.0,1107
O,2024-06-30,663317411.0,1101
O,2024-09-30,673119615.0,1165
O,2024-12-31,679586528.0,1185
O,2025-03-31,675608831.0,1206
O,2025-06-30,691182139.0,1213
O,2025-09-30,701361669.0,1257
O,2025-12-31,627506051.0,1155
O,2026-03-31,533483270.0,1390
ORCL,2013-06-30,2550476753.0,1113
ORCL,2013-09-30,2606157433.0,1164
ORCL,2013-12-31,2562740564.0,1259
ORCL,2014-03-31,2608185719.0,1277
ORCL,2014-06-30,2548148566.0,1300
ORCL,2014-09-30,2545759193.0,1308
ORCL,2014-12-31,2189837261.0,1204
ORCL,2015-03-31,2532544386.0,1378
ORCL,2015-06-30,2491162584.0,1340
ORCL,2015-09-30,1839427464.0,1133
ORCL,2015-12-31,1943637415.0,1108
ORCL,2016-03-31,1877811855.0,1168
ORCL,2016-06-30,1832321845.0,1120
ORCL,2016-09-30,2225072709.0,1250
ORCL,2016-12-31,2131103215.0,1284
ORCL,2017-03-31,2323281070.0,1380
ORCL,2017-06-30,2351838970.0,1391
ORCL,2017-09-30,2341301650.0,1423
ORCL,2017-12-31,2309564576.0,1503
ORCL,2018-03-31,2287499571.0,1565
ORCL,2018-06-30,2178320347.0,1505
ORCL,2018-09-30,2049700954.0,1522
ORCL,2018-12-31,1885877571.0,1578
ORCL,2019-03-31,1790400368.0,1638
ORCL,2019-06-30,1526914131.0,1619
ORCL,2019-09-30,1650653445.0,1610
ORCL,2019-12-31,1567454379.0,1720
ORCL,2020-03-31,1492192358.0,1643
ORCL,2020-06-30,1472236183.0,1672
ORCL,2020-09-30,1080325874.0,1555
ORCL,2020-12-31,1039725938.0,1555
ORCL,2021-03-31,993333467.0,1650
ORCL,2021-06-30,974804344.0,1708
ORCL,2021-09-30,819133318.0,1606
ORCL,2021-12-31,1079147038.0,1988
ORCL,2022-03-31,842292157.0,1798
ORCL,2022-06-30,798886179.0,1743
ORCL,2022-09-30,1006760977.0,1890
ORCL,2022-12-31,1103683252.0,2057
ORCL,2023-03-31,1153010516.0,2146
ORCL,2023-06-30,1105051135.0,2329
ORCL,2023-09-30,1113077910.0,2294
ORCL,2024-03-31,1158502443.0,2608
ORCL,2024-06-30,1186130619.0,2712
ORCL,2024-09-30,1183638849.0,2849
ORCL,2024-12-31,1215792141.0,3082
ORCL,2025-03-31,1189127212.0,3053
ORCL,2025-06-30,1195751279.0,3406
ORCL,2025-09-30,1224300959.0,3587
ORCL,2025-12-31,1019924197.0,3184
ORCL,2026-03-31,988747482.0,3333
PEP,2013-06-30,1004091902.0,1301
PEP,2013-09-30,1031319617.0,1395
PEP,2013-12-31,997235923.0,1516
PEP,2014-03-31,1019684362.0,1524
PEP,2014-06-30,1000423325.0,1530
PEP,2014-09-30,1010161598.0,1574
PEP,2014-12-31,888295390.0,1479
PEP,2015-03-31,998890181.0,1674
PEP,2015-06-30,989611097.0,1647
PEP,2015-09-30,801142732.0,1487
PEP,2015-12-31,748077767.0,1481
PEP,2016-03-31,821075897.0,1527
PEP,2016-06-30,795737137.0,1526
PEP,2016-09-30,951349558.0,1661
PEP,2016-12-31,961628532.0,1724
PEP,2017-03-31,991242491.0,1826
PEP,2017-06-30,980179078.0,1813
PEP,2017-09-30,982279200.0,1834
PEP,2017-12-31,984017577.0,1934
PEP,2018-03-31,975401316.0,1983
PEP,2018-06-30,977506007.0,1936
PEP,2018-09-30,972604907.0,1962
PEP,2018-12-31,986719606.0,2074
PEP,2019-03-31,990396278.0,2159
PEP,2019-06-30,851615064.0,2151
PEP,2019-09-30,977067749.0,2170
PEP,2019-12-31,959611202.0,2358
PEP,2020-03-31,961115437.0,2330
PEP,2020-06-30,961851393.0,2335
PEP,2020-09-30,719380619.0,2179
PEP,2020-12-31,769577032.0,2164
PEP,2021-03-31,737345723.0,2258
PEP,2021-06-30,697185090.0,2322
PEP,2021-09-30,644822841.0,2179
PEP,2021-12-31,960254570.0,2660
PEP,2022-03-31,680117747.0,2475
PEP,2022-06-30,684568908.0,2469
PEP,2022-09-30,889661709.0,2759
PEP,2022-12-31,977754944.0,2908
PEP,2023-03-31,1032754790.0,2953
PEP,2023-06-30,947604126.0,2945
PEP,2023-09-30,944102879.0,2948
PEP,2024-03-31,980295912.0,3159
PEP,2024-06-30,1002155481.0,3133
PEP,2024-09-30,979387515.0,3148
PEP,2024-12-31,1023485769.0,3244
PEP,2025-03-31,989589309.0,3249
PEP,2025-06-30,1001549970.0,3169
PEP,2025-09-30,1001731291.0,3140
PEP,2025-12-31,860201919.0,3028
PEP,2026-03-31,848306212.0,3430
PFE,2013-06-30,4584577946.0,1404
PFE,2013-09-30,4394632890.0,1471
PFE,2013-12-31,4238234475.0,1589
PFE,2014-03-31,4318081704.0,1651
PFE,2014-06-30,4224876360.0,1596
PFE,2014-09-30,4229553219.0,1627
PFE,2014-12-31,3780801089.0,1517
PFE,2015-03-31,4337647464.0,1764
PFE,2015-06-30,4260348426.0,1760
PFE,2015-09-30,3242458754.0,1553
PFE,2015-12-31,3212978476.0,1548
PFE,2016-03-31,3602694538.0,1572
PFE,2016-06-30,3354721067.0,1593
PFE,2016-09-30,4032689473.0,1750
PFE,2016-12-31,4052003439.0,1832
PFE,2017-03-31,4091361601.0,1918
PFE,2017-06-30,4056923077.0,1867
PFE,2017-09-30,4107106945.0,1880
PFE,2017-12-31,4140081645.0,2016
PFE,2018-03-31,4095743478.0,2074
PFE,2018-06-30,4076840891.0,2022
PFE,2018-09-30,4044921691.0,2091
PFE,2018-12-31,4005753164.0,2205
PFE,2019-03-31,3984253839.0,2247
PFE,2019-06-30,3331840450.0,2193
PFE,2019-09-30,3846656909.0,2164
PFE,2019-12-31,3646318404.0,2343
PFE,2020-03-31,3848955360.0,2293
PFE,2020-06-30,3821118948.0,2287
PFE,2020-09-30,2699473990.0,2161
PFE,2020-12-31,2865010900.0,2119
PFE,2021-03-31,2568918995.0,2215
PFE,2021-06-30,2285951105.0,2283
PFE,2021-09-30,2157310776.0,2222
PFE,2021-12-31,3597644774.0,2869
PFE,2022-03-31,2349927631.0,2605
PFE,2022-06-30,2318965603.0,2618
PFE,2022-09-30,3410194991.0,2823
PFE,2022-12-31,3817064916.0,2967
PFE,2023-03-31,3791769751.0,2887
PFE,2023-06-30,3726589366.0,2794
PFE,2023-09-30,3693619383.0,2696
PFE,2024-03-31,3684327290.0,2704
PFE,2024-06-30,3689645923.0,2706
PFE,2024-09-30,3610434065.0,2732
PFE,2024-12-31,3717705868.0,2786
PFE,2025-03-31,3597865244.0,2782
PFE,2025-06-30,3614943016.0,2666
PFE,2025-09-30,3582442838.0,2670
PFE,2025-12-31,3137156239.0,2505
PFE,2026-03-31,3091117498.0,2843
PG,2013-06-30,1485289957.0,1430
PG,2013-09-30,1545494783.0,1502
PG,2013-12-31,1553244122.0,1644
PG,2014-03-31,1563197954.0,1658
PG,2014-06-30,1559275304.0,1650
PG,2014-09-30,1562766414.0,1654
PG,2014-12-31,1345661325.0,1579
PG,2015-03-31,1585938593.0,1784
PG,2015-06-30,1581765536.0,1760
PG,2015-09-30,1211330343.0,1591
PG,2015-12-31,1194403899.0,1585
PG,2016-03-31,1254429857.0,1630
PG,2016-06-30,1253832015.0,1620
PG,2016-09-30,1738750233.0,1773
PG,2016-12-31,1427989349.0,1837
PG,2017-03-31,1509218064.0,1923
PG,2017-06-30,1486165969.0,1883
PG,2017-09-30,1484283397.0,1909
PG,2017-12-31,1505076446.0,2033
PG,2018-03-31,1480073608.0,2068
PG,2018-06-30,1453833639.0,2026
PG,2018-09-30,1453179991.0,2064
PG,2018-12-31,1547314115.0,2222
PG,2019-03-31,1557971279.0,2287
PG,2019-06-30,1336683957.0,2264
PG,2019-09-30,1546643410.0,2313
PG,2019-12-31,1500955084.0,2526
PG,2020-03-31,1547445505.0,2508
PG,2020-06-30,1542863419.0,2518
PG,2020-09-30,1082358809.0,2354
PG,2020-12-31,1183194248.0,2325
PG,2021-03-31,1130752077.0,2431
PG,2021-06-30,1074402627.0,2470
PG,2021-09-30,950715600.0,2337
PG,2021-12-31,1476513435.0,2875
PG,2022-03-31,1046841543.0,2675
PG,2022-06-30,1033984103.0,2688
PG,2022-09-30,1339850506.0,2923
PG,2022-12-31,1477459730.0,3081
PG,2023-03-31,1510813886.0,3136
PG,2023-06-30,1433597809.0,3126
PG,2023-09-30,1432292641.0,3132
PG,2024-03-31,1530633902.0,3421
PG,2024-06-30,1572491334.0,3434
PG,2024-09-30,1540538724.0,3512
PG,2024-12-31,1587298832.0,3732
PG,2025-03-31,1547899202.0,3823
PG,2025-06-30,1542423168.0,3767
PG,2025-09-30,1550181488.0,3694
PG,2025-12-31,1309071622.0,3485
PG,2026-03-31,1318017751.0,3863
PLD,2013-06-30,457320350.0,314
PLD,2013-09-30,468478845.0,330
PLD,2013-12-31,490169066.0,350
PLD,2014-03-31,492888185.0,361
PLD,2014-06-30,471834072.0,371
PLD,2014-09-30,486704342.0,376
PLD,2014-12-31,417466240.0,323
PLD,2015-03-31,520609206.0,398
PLD,2015-06-30,493008435.0,412
PLD,2015-09-30,414057870.0,344
PLD,2015-12-31,369227393.0,339
PLD,2016-03-31,384836940.0,363
PLD,2016-06-30,409638974.0,375
PLD,2016-09-30,502587847.0,419
PLD,2016-12-31,499151681.0,444
PLD,2017-03-31,498376065.0,471
PLD,2017-06-30,503636987.0,482
PLD,2017-09-30,499906093.0,517
PLD,2017-12-31,502791218.0,540
PLD,2018-03-31,497086905.0,575
PLD,2018-06-30,501639601.0,568
PLD,2018-09-30,587672026.0,597
PLD,2018-12-31,585380198.0,626
PLD,2019-03-31,600160633.0,654
PLD,2019-06-30,503898948.0,639
PLD,2019-09-30,595621412.0,691
PLD,2019-12-31,596437855.0,735
PLD,2020-03-31,694240268.0,798
PLD,2020-06-30,692303396.0,839
PLD,2020-09-30,481688837.0,785
PLD,2020-12-31,506915681.0,744
PLD,2021-03-31,496939199.0,779
PLD,2021-06-30,482787652.0,824
PLD,2021-09-30,395950118.0,769
PLD,2021-12-31,669804797.0,1073
PLD,2022-03-31,464752689.0,967
PLD,2022-06-30,459369125.0,915
PLD,2022-09-30,629999266.0,1045
PLD,2022-12-31,826584841.0,1184
PLD,2023-03-31,835872476.0,1250
PLD,2023-06-30,804121957.0,1255
PLD,2023-09-30,812120201.0,1248
PLD,2024-03-31,838960668.0,1378
PLD,2024-06-30,846583610.0,1355
PLD,2024-09-30,832497847.0,1400
PLD,2024-12-31,856082178.0,1389
PLD,2025-03-31,841352085.0,1418
PLD,2025-06-30,854795289.0,1409
PLD,2025-09-30,854357782.0,1423
PLD,2025-12-31,732560612.0,1377
PLD,2026-03-31,726300339.0,1608
PM,2013-06-30,1086584916.0,1138
PM,2013-09-30,1072129652.0,1210
PM,2013-12-31,1047351430.0,1292
PM,2014-03-31,1060685245.0,1282
PM,2014-06-30,1039661614.0,1276
PM,2014-09-30,1043364426.0,1271
PM,2014-12-31,952266757.0,1176
PM,2015-03-31,1057729238.0,1321
PM,2015-06-30,1054223068.0,1304
PM,2015-09-30,720392342.0,1178
PM,2015-12-31,885491563.0,1188
PM,2016-03-31,749929560.0,1249
PM,2016-06-30,732541913.0,1231
PM,2016-09-30,1060213566.0,1352
PM,2016-12-31,928452917.0,1357
PM,2017-03-31,1113754782.0,1496
PM,2017-06-30,1100540052.0,1482
PM,2017-09-30,1115176598.0,1502
PM,2017-12-31,1116176507.0,1553
PM,2018-03-31,1111998340.0,1622
PM,2018-06-30,1115021063.0,1509
PM,2018-09-30,1115084897.0,1500
PM,2018-12-31,1131236068.0,1529
PM,2019-03-31,1142304141.0,1625
PM,2019-06-30,990905068.0,1537
PM,2019-09-30,1122946662.0,1549
PM,2019-12-31,976236019.0,1695
PM,2020-03-31,1152611589.0,1580
PM,2020-06-30,1147709751.0,1554
PM,2020-09-30,864414147.0,1435
PM,2020-12-31,891227447.0,1424
PM,2021-03-31,882426655.0,1522
PM,2021-06-30,647288367.0,1549
